onset	duration
7.031	5.049
22.964	2.86
39.946	6.614
51.86	2.564
69.861	5.963
88.942	5.882
108.891	7.941
127.791	5.465
139.857	6.599
155.789	9.571
172.771	6.693
185.72	4.896
200.601	8.039
219.668	3.772
236.633	5.223
253.616	5.632
264.48	8
275.481	8.927
287.564	9.02
297.53	4.878
313.463	6.465
330.445	5.843
347.41	4.982
360.36	5.632
378.392	7.328
390.291	4.021
407.257	7.047
422.154	6.558
433.155	9.413
446.121	6.663
460.12	5.792
478.136	0
490.035	7.741
507.017	4.679
523.116	7.052
536.066	6.878
550.932	8.9
570.013	8.987
580.863	6.153
590.846	4.074
