onset	duration
7.002	3.159
15.901	2.412
20.884	2.861
33.85	4.679
48.815	2.45
62.781	3.292
69.747	3.374
83.73	2.735
93.696	4.449
105.662	3.459
112.628	3.045
121.611	3.174
134.577	2.6
147.542	1.883
158.508	3.565
167.474	3.391
174.457	2.344
184.423	1.986
193.389	3.164
207.355	2.942
219.338	2.375
229.304	2.713
242.27	3.043
254.236	3.629
268.218	3.615
279.184	2.281
291.15	2.491
299.116	2.165
304.082	2.751
315.065	4.232
322.031	2.522
330.997	2.732
340.963	4.126
352.946	3.063
363.912	2.433
376.878	2.507
387.844	3.173
399.826	3.311
406.792	2.545
413.759	2.162
420.725	2.268
426.708	2.325
432.674	2.831
443.64	2.657
451.606	2.259
460.572	2.725
467.555	2.246
478.521	2.136
490.487	2.074
502.453	2.708
508.436	2.933
514.402	2.791
522.368	2.945
532.334	2.523
539.317	2.94
547.283	2.758
559.249	2.512
565.215	2.234
573.198	2.123
586.164	2.725
