onset	duration
7.009	6.197
22.925	1.953
39.89	5.044
51.856	5.414
69.822	2.808
88.804	3.362
103.786	2.988
119.735	2.967
131.701	4.921
147.683	5.019
164.649	5.733
177.631	6.943
192.597	5.377
211.562	5.3
228.528	6.43
245.51	3.4
256.476	5.346
267.442	3.9
279.408	3.31
292.39	6.24
305.34	5.09
322.322	3.5
339.304	3.438
352.27	3.696
370.235	3.091
382.201	4.317
399.167	3.343
414.149	2.585
425.115	2.611
438.081	5.365
452.047	4.039
470.029	4.513
481.995	2.995
498.96	1.942
514.943	2.703
525.909	2.617
540.858	5.012
558.84	2.589
575.805	3.664
586.788	1.769
