onset	duration
7.001	5.609
22.9	4.358
39.882	5.337
51.848	8.514
69.814	4.588
88.779	6.271
108.761	7.642
127.727	3.916
139.693	8.63
155.675	10
172.674	2.673
185.64	4.771
200.605	3.582
219.571	5.2
236.553	3.946
253.519	5.308
264.485	4.462
275.451	4.024
287.433	5.898
297.399	3.06
313.365	2.206
330.331	6.416
347.313	6.482
360.279	2.268
378.244	4.255
390.21	5.089
407.192	4.347
422.158	6.773
433.124	6.239
446.09	7.321
460.072	6.155
478.038	7.061
490.004	6.527
506.97	3.513
522.952	5.011
535.918	7.541
550.883	4.672
569.849	7.026
580.815	6.196
590.781	5.446
