onset	duration
7.014	3.246
22.913	3.995
39.879	3.845
51.844	6.536
69.81	10
81.809	2.243
97.791	2.693
114.757	4.919
127.723	4.609
142.689	5.259
161.654	3.422
178.636	5.008
195.602	3.37
214.567	5.253
234.533	4.207
253.498	2.346
264.481	3.955
275.447	7.045
287.413	2.551
297.379	3.393
313.344	2.62
330.327	2.661
347.292	2.944
360.258	4.362
378.223	5.701
390.189	4.439
407.172	3.448
422.137	3.139
433.103	3.133
446.069	3.319
460.035	3.041
478.017	4.747
489.983	2.917
506.949	4.487
522.914	3.634
535.88	3.388
550.862	3.694
569.828	3.064
580.794	2.258
590.76	2.668
