onset	duration
7.011	1.832
15.905	1.362
22.878	1.989
30.851	2.528
42.811	2.36
46.785	1.202
53.758	1.709
63.731	1.744
70.691	1.496
82.664	2.171
87.638	1.797
98.611	2.136
111.571	3.976
120.558	1.533
126.544	2.099
132.518	1.677
143.491	2.232
155.451	2.344
167.424	2.523
172.398	1.645
176.371	1.48
185.331	1.496
195.304	1.091
202.278	1.573
207.251	1.744
218.211	2.776
225.184	1.811
233.158	1.645
240.131	1.552
244.091	1.096
249.064	2.379
253.037	1.19
260.011	3.416
268.971	1.808
273.944	2.643
282.917	1.07
290.891	1.192
295.864	1.251
300.837	2.134
308.797	1.574
321.771	1.928
326.744	1.739
331.717	1.286
336.691	2.12
348.651	2.336
357.624	1.515
363.597	1.15
368.571	1.736
375.544	2.411
385.517	2.27
392.477	1.678
405.45	1.777
410.424	1.851
423.397	2.902
432.37	1.801
438.344	2.171
448.304	3.467
461.277	2.534
472.25	3.417
480.224	1.723
485.197	1.478
492.17	1.945
498.13	2.297
509.104	1.347
516.077	2.661
524.05	2.665
529.024	2.131
536.984	1.619
549.957	1.725
561.93	1.816
565.904	1.362
579.877	1.613
589.837	1.797
600.81	1.68
